2024-09-23 01:59:12,104|parse_article_get_dy|line:233| processing article 39063107
2024-09-23 01:59:14,052|main|line:504| ==================================================2024-09-23 09:59==================================================
2024-09-23 01:59:14,053|main|line:516| https://t.bilibili.com/976639932106801160
2024-09-23 01:59:14,053|main|line:518| 已有
2024-09-23 01:59:14,053|main|line:516| https://t.bilibili.com/976124780873777172
2024-09-23 01:59:14,053|main|line:518| 已有
2024-09-23 01:59:14,054|main|line:516| https://t.bilibili.com/947269764580900886
2024-09-23 01:59:16,743|main|line:523| 官方 或 预约 OUT！
2024-09-23 01:59:16,743|main|line:516| https://t.bilibili.com/977998700863291427
2024-09-23 01:59:21,185|main|line:523| 官方 或 预约 OUT！
2024-09-23 01:59:21,185|main|line:516| https://t.bilibili.com/973912267124899873
2024-09-23 01:59:22,622|get_uid_oid|line:339| =========此为源动态=========
2024-09-23 01:59:25,252|get_son_lucky_dy|line:358| *********子动态开始*********
2024-09-23 01:59:25,252|get_son_lucky_dy|line:377| *********子动态结束*********
2024-09-23 01:59:25,253|main|line:534| -=-=-=-=处理回最初的动态-=-=-=-=
2024-09-23 01:59:35,753|to_repost|line:472| 转发成功 980190457005867040
2024-09-23 01:59:39,429|to_comment|line:491| 评论发送成功
2024-09-23 01:59:47,566|to_follow|line:433| 关注 ==== 2065480445 0
2024-09-23 01:59:51,211|to_thumbsUp|line:500| 动态-点赞 0
2024-09-23 01:59:52,211|main|line:516| https://t.bilibili.com/975530473337913346
2024-09-23 01:59:52,212|main|line:518| 已有
2024-09-23 01:59:52,212|main|line:516| https://t.bilibili.com/976217036711526406
2024-09-23 01:59:52,212|main|line:518| 已有
2024-09-23 01:59:52,212|main|line:516| https://t.bilibili.com/976127207527153680
2024-09-23 01:59:55,644|get_uid_oid|line:339| =========此为源动态=========
2024-09-23 02:00:00,357|get_son_lucky_dy|line:358| *********子动态开始*********
2024-09-23 02:00:00,358|get_son_lucky_dy|line:377| *********子动态结束*********
2024-09-23 02:00:00,358|main|line:534| -=-=-=-=处理回最初的动态-=-=-=-=
2024-09-23 02:00:08,829|to_repost|line:472| 转发成功 980190598767050802
2024-09-23 02:00:12,349|to_comment|line:491| 评论发送成功
2024-09-23 02:00:14,839|to_follow|line:421| 9617619 === 已经关注了
2024-09-23 02:00:18,241|to_thumbsUp|line:500| 动态-点赞 0
2024-09-23 02:00:22,242|main|line:516| https://t.bilibili.com/974779262053646336
2024-09-23 02:00:23,725|main|line:523| 官方 或 预约 OUT！
2024-09-23 02:00:23,725|main|line:516| https://t.bilibili.com/972886585974456343
2024-09-23 02:00:25,155|main|line:523| 官方 或 预约 OUT！
2024-09-23 02:00:25,155|main|line:516| https://t.bilibili.com/971431463883898883
2024-09-23 02:00:25,155|main|line:518| 已有
2024-09-23 02:00:25,156|main|line:516| https://t.bilibili.com/977992395862835222
2024-09-23 02:00:28,577|get_uid_oid|line:339| =========此为源动态=========
2024-09-23 02:00:33,034|get_son_lucky_dy|line:358| *********子动态开始*********
2024-09-23 02:00:33,035|get_son_lucky_dy|line:377| *********子动态结束*********
2024-09-23 02:00:33,035|main|line:534| -=-=-=-=处理回最初的动态-=-=-=-=
2024-09-23 02:00:44,659|to_repost|line:472| 转发成功 980190753329250306
2024-09-23 02:00:48,189|to_comment|line:491| 评论发送成功
2024-09-23 02:00:55,278|to_follow|line:433| 关注 ==== 1472495681 0
2024-09-23 02:00:58,681|to_thumbsUp|line:500| 动态-点赞 0
2024-09-23 02:01:01,681|main|line:516| https://t.bilibili.com/977310896181215280
2024-09-23 02:01:04,132|get_uid_oid|line:339| =========此为源动态=========
2024-09-23 02:01:08,539|get_son_lucky_dy|line:358| *********子动态开始*********
2024-09-23 02:01:08,539|get_son_lucky_dy|line:377| *********子动态结束*********
2024-09-23 02:01:08,539|main|line:534| -=-=-=-=处理回最初的动态-=-=-=-=
2024-09-23 02:01:15,996|to_repost|line:472| 转发成功 980190886480576529
2024-09-23 02:01:19,517|to_comment|line:491| 评论发送成功
2024-09-23 02:01:24,020|to_follow|line:421| 571307144 === 已经关注了
2024-09-23 02:01:27,420|to_thumbsUp|line:500| 动态-点赞 0
2024-09-23 02:01:31,421|main|line:516| https://t.bilibili.com/975808688388309016
2024-09-23 02:01:31,421|main|line:518| 已有
2024-09-23 02:01:31,421|main|line:516| https://t.bilibili.com/971825389705887749
2024-09-23 02:01:32,849|main|line:523| 官方 或 预约 OUT！
2024-09-23 02:01:32,849|main|line:516| https://t.bilibili.com/947709333039218728
2024-09-23 02:01:35,279|main|line:523| 官方 或 预约 OUT！
2024-09-23 02:01:35,279|main|line:516| https://t.bilibili.com/972877274485358596
2024-09-23 02:01:39,710|main|line:523| 官方 或 预约 OUT！
2024-09-23 02:01:39,710|main|line:516| https://t.bilibili.com/977260539851833366
2024-09-23 02:01:43,148|get_uid_oid|line:339| =========此为源动态=========
2024-09-23 02:01:46,765|get_son_lucky_dy|line:358| *********子动态开始*********
2024-09-23 02:01:46,765|get_son_lucky_dy|line:377| *********子动态结束*********
2024-09-23 02:01:46,766|main|line:534| -=-=-=-=处理回最初的动态-=-=-=-=
2024-09-23 02:01:56,382|to_repost|line:472| 转发成功 980191062619324420
2024-09-23 02:01:59,908|to_comment|line:491| 评论发送成功
