2024-10-22 16:32:38,253|line:233| processing article 39532518
2024-10-22 16:32:40,539|line:502| ==================================================2024-10-23 00:32==================================================
2024-10-22 16:32:40,539|line:514| https://t.bilibili.com/990981910248292373
2024-10-22 16:32:44,301|line:339| =========此为源动态=========
2024-10-22 16:32:46,937|line:358| *********子动态开始*********
2024-10-22 16:32:46,937|line:377| *********子动态结束*********
2024-10-22 16:32:46,937|line:532| -=-=-=-=处理回最初的动态-=-=-=-=
2024-10-22 16:32:57,933|line:470| 转发成功 991176991930581024
2024-10-22 16:33:01,577|line:489| 评论发送成功
2024-10-22 16:33:04,166|line:543| not all arguments converted during string formatting
2024-10-22 16:33:04,166|line:544| error line:537
2024-10-22 16:33:08,166|line:514| https://t.bilibili.com/990294556526247945
2024-10-22 16:33:11,667|line:521| 官方 或 预约 OUT！
2024-10-22 16:33:11,668|line:514| https://t.bilibili.com/990955315775143988
2024-10-22 16:33:16,231|line:334| =========此为子动态=========
2024-10-22 16:33:19,861|line:383| *************原动态处理开始***************
2024-10-22 16:33:25,927|line:470| 转发成功 991177112223219734
2024-10-22 16:33:29,450|line:489| 评论
2024-10-22 16:33:29,450|line:528| *#*#*#*#*#*#*#*#*#*原动态处理失败*#*#*#*#*#*#*#*#*#
2024-10-22 16:33:29,450|line:514| https://t.bilibili.com/990626475892801558
2024-10-22 16:33:31,025|line:521| 官方 或 预约 OUT！
2024-10-22 16:33:31,025|line:514| https://t.bilibili.com/990661471305203713
2024-10-22 16:33:34,504|line:339| =========此为源动态=========
2024-10-22 16:33:37,005|line:358| *********子动态开始*********
2024-10-22 16:33:37,006|line:377| *********子动态结束*********
2024-10-22 16:33:37,006|line:532| -=-=-=-=处理回最初的动态-=-=-=-=
2024-10-22 16:33:46,664|line:470| 转发成功 991177202359861267
2024-10-22 16:33:50,282|line:489| 评论发送成功
2024-10-22 16:33:54,776|line:543| not all arguments converted during string formatting
2024-10-22 16:33:54,776|line:544| error line:537
2024-10-22 16:33:58,777|line:514| https://t.bilibili.com/990971073999667216
2024-10-22 16:34:03,260|line:334| =========此为子动态=========
2024-10-22 16:34:05,936|line:383| *************原动态处理开始***************
2024-10-22 16:34:13,031|line:470| 转发成功 991177314039496722
2024-10-22 16:34:16,508|line:489| 评论
2024-10-22 16:34:16,509|line:528| *#*#*#*#*#*#*#*#*#*原动态处理失败*#*#*#*#*#*#*#*#*#
2024-10-22 16:34:16,509|line:514| https://t.bilibili.com/990562674173542408
2024-10-22 16:34:18,149|line:339| =========此为源动态=========
2024-10-22 16:34:22,641|line:358| *********子动态开始*********
2024-10-22 16:34:22,641|line:377| *********子动态结束*********
2024-10-22 16:34:22,641|line:532| -=-=-=-=处理回最初的动态-=-=-=-=
2024-10-22 16:34:30,242|line:470| 转发成功 991177391386656771
